,timestamp,fromba,generation_type,Usage (MWh)
1757,2023-11-12,BPAT,Nuclear,1.8966930451285708e-18
1758,2023-11-12,BPAT,Natural gas,9.968350258346976e-19
1759,2023-11-12,BPAT,Solar,1.8204819928791433e-20
1760,2023-11-12,BPAT,Other,2.567364148893058e-19
1761,2023-11-12,BPAT,Hydro,1.1822057778092355e-17
1762,2023-11-12,BANC,Hydro,3.103534082535838e-08
1763,2023-11-12,BANC,Other,1.658652990083956e-09
1764,2023-11-12,BANC,Solar,5.215491963370261e-09
1765,2023-11-12,BANC,Natural gas,1.0233482194678752e-07
1766,2023-11-12,TIDC,Natural gas,0.0
1767,2023-11-12,TIDC,Hydro,0.0
1768,2023-11-11,BPAT,Natural gas,2.9763188315562985e-19
1769,2023-11-11,BPAT,Other,8.116261565224982e-20
1770,2023-11-11,BPAT,Nuclear,5.828018740475616e-19
1771,2023-11-11,BPAT,Hydro,3.063124568233619e-18
1772,2023-11-11,BPAT,Wind,8.138278287406129e-19
1773,2023-11-11,BPAT,Solar,9.2128225825967e-21
1774,2023-11-11,BANC,Other,3.0837341631596744e-09
1775,2023-11-11,BANC,Solar,9.652338640784347e-09
1776,2023-11-11,BANC,Hydro,6.029577774308144e-08
1777,2023-11-11,BANC,Natural gas,1.8469812666664488e-07
1778,2023-11-11,CISO,Petroleum,
1779,2023-11-11,CISO,Coal,
1780,2023-11-11,CISO,Other,
1781,2023-11-11,CISO,Solar,
1782,2023-11-11,CISO,Natural gas,
1783,2023-11-11,CISO,Hydro,
1784,2023-11-11,CISO,Nuclear,
1785,2023-11-11,CISO,Wind,
1786,2023-11-11,TIDC,Natural gas,0.0
1787,2023-11-11,TIDC,Hydro,0.0
1788,2023-11-10,CISO,Coal,
1789,2023-11-10,CISO,Wind,
1790,2023-11-10,CISO,Nuclear,
1791,2023-11-10,CISO,Hydro,
1792,2023-11-10,CISO,Other,
1793,2023-11-10,CISO,Petroleum,
1794,2023-11-10,CISO,Solar,
1795,2023-11-10,CISO,Natural gas,
1796,2023-11-10,BANC,Natural gas,3.0406073504606997e-07
1797,2023-11-10,BANC,Hydro,9.264446854330307e-08
1798,2023-11-10,BANC,Other,5.06927733821682e-09
1799,2023-11-10,BANC,Solar,1.4796809527768017e-08
1800,2023-11-10,BPAT,Wind,2.52591769885078e-19
1801,2023-11-10,BPAT,Solar,8.226141006520513e-21
1802,2023-11-10,BPAT,Nuclear,3.973892307709795e-19
1803,2023-11-10,BPAT,Hydro,2.325724129954419e-18
1804,2023-11-10,BPAT,Other,5.423749660109036e-20
1805,2023-11-10,BPAT,Natural gas,2.183982506660728e-19
1806,2023-11-10,TIDC,Hydro,0.0
1807,2023-11-10,TIDC,Natural gas,0.0
1808,2023-11-09,BANC,Other,3.230999413981057e-08
1809,2023-11-09,BANC,Solar,8.598486245337121e-08
1810,2023-11-09,BANC,Natural gas,2.0997118142890448e-06
1811,2023-11-09,BANC,Hydro,6.179176928039111e-07
1812,2023-11-09,CISO,Natural gas,inf
1813,2023-11-09,CISO,Petroleum,inf
1814,2023-11-09,CISO,Solar,inf
1815,2023-11-09,CISO,Other,-inf
1816,2023-11-09,CISO,Hydro,inf
1817,2023-11-09,CISO,Wind,inf
1818,2023-11-09,CISO,Nuclear,inf
1819,2023-11-09,CISO,Coal,
1820,2023-11-09,BPAT,Hydro,5.6869921643432005e-18
1821,2023-11-09,BPAT,Natural gas,7.835564173038821e-19
1822,2023-11-09,BPAT,Nuclear,9.262509529857544e-19
1823,2023-11-09,BPAT,Solar,1.5431900198889615e-20
1824,2023-11-09,BPAT,Wind,4.1713302284334804e-20
1825,2023-11-09,BPAT,Other,1.3194611611102997e-19
1826,2023-11-09,TIDC,Natural gas,0.0
1827,2023-11-09,TIDC,Hydro,0.0
1828,2023-11-08,BPAT,Other,1.5897154639581414e-20
1829,2023-11-08,BPAT,Natural gas,8.453502114760844e-20
1830,2023-11-08,BPAT,Nuclear,1.0206826568125178e-19
1831,2023-11-08,BPAT,Solar,2.8047255326776077e-21
1832,2023-11-08,BPAT,Hydro,5.428516588862243e-19
1833,2023-11-08,BPAT,Wind,5.961896734144068e-20
1834,2023-11-08,CISO,Solar,inf
1835,2023-11-08,CISO,Hydro,inf
1836,2023-11-08,CISO,Natural gas,inf
1837,2023-11-08,CISO,Wind,inf
1838,2023-11-08,CISO,Petroleum,inf
1839,2023-11-08,CISO,Other,-inf
1840,2023-11-08,CISO,Nuclear,inf
1841,2023-11-08,CISO,Coal,
1842,2023-11-08,TIDC,Natural gas,0.0
1843,2023-11-08,TIDC,Hydro,0.0
1844,2023-11-08,BANC,Other,2.8913538510577365e-09
1845,2023-11-08,BANC,Natural gas,1.6461387565952388e-07
1846,2023-11-08,BANC,Solar,1.0180142807066793e-08
1847,2023-11-08,BANC,Hydro,5.525787958804213e-08
1848,2023-11-06,BANC,Solar,3.099107088781624e-08
1849,2023-11-06,BANC,Other,1.2898518330403965e-08
1850,2023-11-06,BANC,Hydro,3.059286159707894e-07
1851,2023-11-06,BANC,Natural gas,9.917575520286781e-07
1852,2023-11-05,BPAT,Nuclear,2.2939888902187178e-18
1853,2023-11-05,BPAT,Hydro,1.110976058794041e-17
1854,2023-11-05,BPAT,Solar,2.068541962689767e-20
1855,2023-11-05,BPAT,Wind,8.699949445413889e-19
1856,2023-11-05,BPAT,Natural gas,7.619800296024912e-19
1857,2023-11-05,BPAT,Other,3.746717056934189e-19
1858,2023-11-05,BANC,Hydro,2.9602149176660736e-07
1859,2023-11-05,BANC,Natural gas,8.508111610420087e-07
1860,2023-11-05,BANC,Other,1.2150435113151182e-08
1861,2023-11-05,BANC,Solar,2.7789609021167552e-08
1862,2023-11-05,CISO,Hydro,
1863,2023-11-05,CISO,Nuclear,
1864,2023-11-05,CISO,Solar,
1865,2023-11-05,CISO,Natural gas,
1866,2023-11-05,CISO,Petroleum,
1867,2023-11-05,CISO,Other,
1868,2023-11-05,CISO,Coal,
1869,2023-11-05,CISO,Wind,
1870,2023-11-04,BANC,Other,2.9604909270634846e-09
1871,2023-11-04,BANC,Solar,9.084246132359188e-09
1872,2023-11-04,BANC,Hydro,6.483069583566694e-08
1873,2023-11-04,BANC,Natural gas,1.6320821488868889e-07
1874,2023-11-04,CISO,Solar,
1875,2023-11-04,CISO,Nuclear,
1876,2023-11-04,CISO,Wind,
1877,2023-11-04,CISO,Hydro,
1878,2023-11-04,CISO,Natural gas,
1879,2023-11-04,CISO,Petroleum,
1880,2023-11-04,CISO,Other,
1881,2023-11-04,BPAT,Solar,2.2919957967203735e-21
1882,2023-11-04,BPAT,Natural gas,2.0041718019462924e-19
1883,2023-11-04,BPAT,Nuclear,3.1477510112747647e-19
1884,2023-11-04,BPAT,Wind,1.698956281277499e-19
1885,2023-11-04,BPAT,Other,5.2831078992745493e-20
1886,2023-11-04,BPAT,Hydro,1.5143066500562879e-18
1887,2023-11-01,BANC,Solar,3.430381401642235e-08
1888,2023-11-01,BANC,Other,1.1161888376723455e-08
1889,2023-11-01,BANC,Hydro,2.409448470012084e-07
1890,2023-11-01,BANC,Natural gas,7.162309107074485e-07
1891,2023-11-01,BPAT,Other,0.0
1892,2023-11-01,BPAT,Solar,0.0
1893,2023-11-01,BPAT,Wind,0.0
1894,2023-11-01,BPAT,Hydro,0.0
1895,2023-11-01,BPAT,Nuclear,0.0
1896,2023-11-01,BPAT,Natural gas,0.0
1897,2023-10-31,BANC,Natural gas,3.8019802705834545e-07
1898,2023-10-31,BANC,Hydro,1.197242065811546e-07
1899,2023-10-31,BANC,Other,5.208379908510447e-09
1900,2023-10-31,BANC,Solar,1.5844439932205462e-08
1901,2023-10-31,CISO,Coal,
1902,2023-10-31,CISO,Solar,inf
1903,2023-10-31,CISO,Nuclear,inf
1904,2023-10-31,CISO,Hydro,inf
1905,2023-10-31,CISO,Wind,inf
1906,2023-10-31,CISO,Natural gas,inf
1907,2023-10-31,CISO,Petroleum,-inf
1908,2023-10-31,CISO,Other,-inf
1909,2023-10-31,BPAT,Solar,0.0
1910,2023-10-31,BPAT,Natural gas,0.0
1911,2023-10-31,BPAT,Hydro,0.0
1912,2023-10-31,BPAT,Nuclear,0.0
1913,2023-10-31,BPAT,Wind,0.0
1914,2023-10-31,BPAT,Other,0.0
1915,2023-10-31,TIDC,Hydro,0.0
1916,2023-10-31,TIDC,Natural gas,0.0
1917,2023-10-30,CISO,Petroleum,-inf
1918,2023-10-30,CISO,Natural gas,inf
1919,2023-10-30,CISO,Hydro,inf
1920,2023-10-30,CISO,Nuclear,inf
1921,2023-10-30,CISO,Wind,inf
1922,2023-10-30,CISO,Coal,
1923,2023-10-30,CISO,Other,-inf
1924,2023-10-30,CISO,Solar,inf
1925,2023-10-30,BPAT,Wind,0.0
1926,2023-10-30,BPAT,Solar,0.0
1927,2023-10-30,BPAT,Other,0.0
1928,2023-10-30,BPAT,Nuclear,0.0
1929,2023-10-30,BPAT,Hydro,0.0
1930,2023-10-30,BPAT,Natural gas,0.0
1931,2023-10-30,TIDC,Natural gas,0.0
1932,2023-10-30,TIDC,Hydro,0.0
1933,2023-10-30,BANC,Hydro,3.98849862595309e-08
1934,2023-10-30,BANC,Natural gas,1.0137264349916594e-07
1935,2023-10-30,BANC,Other,1.402915061936168e-09
1936,2023-10-30,BANC,Solar,4.960174625315211e-09
1937,2023-10-29,TIDC,Natural gas,7.191800246343607
1938,2023-10-29,TIDC,Hydro,2.199753656393736
1939,2023-10-29,CISO,Petroleum,5.4720107268745476e-27
1940,2023-10-29,CISO,Nuclear,1.9892368407108652e-25
1941,2023-10-29,CISO,Hydro,3.6284446505206993e-25
1942,2023-10-29,CISO,Wind,2.941112195060205e-25
1943,2023-10-29,CISO,Coal,0.0
1944,2023-10-29,CISO,Natural gas,1.8460587980666388e-24
1945,2023-10-29,CISO,Solar,7.290050734037368e-25
1946,2023-10-29,CISO,Other,1.6693001259822492e-27
1947,2023-10-29,BANC,Natural gas,3.7293815779694477e-08
1948,2023-10-29,BANC,Hydro,1.8421811672628053e-08
1949,2023-10-29,BANC,Solar,2.1882175820262377e-09
1950,2023-10-29,BANC,Other,5.835246885403301e-10
1951,2023-10-29,BPAT,Nuclear,0.0
1952,2023-10-29,BPAT,Natural gas,0.0
1953,2023-10-29,BPAT,Other,0.0
1954,2023-10-29,BPAT,Hydro,0.0
1955,2023-10-29,BPAT,Wind,0.0
1956,2023-10-29,BPAT,Solar,0.0
1957,2023-10-28,TIDC,Hydro,0.7393581105421235
1958,2023-10-28,TIDC,Natural gas,1.4188945787647833
1959,2023-10-28,CISO,Natural gas,inf
1960,2023-10-28,CISO,Coal,
1961,2023-10-28,CISO,Other,-inf
1962,2023-10-28,CISO,Solar,inf
1963,2023-10-28,CISO,Wind,inf
1964,2023-10-28,CISO,Hydro,inf
1965,2023-10-28,CISO,Petroleum,inf
1966,2023-10-28,CISO,Nuclear,inf
1967,2023-10-28,BPAT,Nuclear,0.0
1968,2023-10-28,BPAT,Natural gas,0.0
1969,2023-10-28,BPAT,Solar,0.0
1970,2023-10-28,BPAT,Hydro,0.0
1971,2023-10-28,BPAT,Wind,0.0
1972,2023-10-28,BPAT,Other,0.0
1973,2023-10-28,BANC,Hydro,3.587436080755497e-08
1974,2023-10-28,BANC,Natural gas,6.39181287827795e-08
1975,2023-10-28,BANC,Other,1.1153106052777187e-09
1976,2023-10-28,BANC,Solar,4.098254192621538e-09
1977,2023-10-27,CISO,Wind,inf
1978,2023-10-27,CISO,Coal,
1979,2023-10-27,CISO,Hydro,inf
1980,2023-10-27,CISO,Other,-inf
1981,2023-10-27,CISO,Natural gas,inf
1982,2023-10-27,CISO,Solar,inf
1983,2023-10-27,CISO,Nuclear,inf
1984,2023-10-27,CISO,Petroleum,inf
1985,2023-10-27,BANC,Hydro,3.442634957455644e-08
1986,2023-10-27,BANC,Natural gas,6.504211409924167e-08
1987,2023-10-27,BANC,Solar,4.30138840429462e-09
1988,2023-10-27,BANC,Other,1.176708663400229e-09
1989,2023-10-27,BPAT,Natural gas,0.0
1990,2023-10-27,BPAT,Nuclear,0.0
1991,2023-10-27,BPAT,Other,0.0
1992,2023-10-27,BPAT,Solar,0.0
1993,2023-10-27,BPAT,Wind,0.0
1994,2023-10-27,BPAT,Hydro,0.0
1995,2023-10-27,TIDC,Hydro,0.06098988385238757
1996,2023-10-27,TIDC,Natural gas,0.10116147612431416
1997,2023-10-26,CISO,Hydro,1.7604916306447843e-25
1998,2023-10-26,CISO,Nuclear,8.369063067847571e-26
1999,2023-10-26,CISO,Solar,2.921471840015227e-25
2000,2023-10-26,CISO,Natural gas,8.50026746107825e-25
2001,2023-10-26,CISO,Wind,2.2216202067088435e-25
2002,2023-10-26,CISO,Coal,0.0
2003,2023-10-26,CISO,Petroleum,3.446921875667429e-27
2004,2023-10-26,CISO,Other,1.08467358105865e-27
2005,2023-10-26,BANC,Solar,3.2345098676962285e-08
2006,2023-10-26,BANC,Hydro,2.2900424856236956e-07
2007,2023-10-26,BANC,Other,8.976833553518169e-09
2008,2023-10-26,BANC,Natural gas,4.981192692726021e-07
2009,2023-10-26,BPAT,Wind,0.0
2010,2023-10-26,BPAT,Other,0.0
2011,2023-10-26,BPAT,Nuclear,0.0
2012,2023-10-26,BPAT,Natural gas,0.0
2013,2023-10-26,BPAT,Solar,0.0
2014,2023-10-26,BPAT,Hydro,0.0
2015,2023-10-26,TIDC,Natural gas,0.0
2016,2023-10-26,TIDC,Hydro,0.0
2017,2023-10-25,BPAT,Hydro,0.0
2018,2023-10-25,BPAT,Nuclear,0.0
2019,2023-10-25,BPAT,Natural gas,0.0
2020,2023-10-25,BPAT,Other,0.0
2021,2023-10-25,BPAT,Wind,0.0
2022,2023-10-25,BPAT,Solar,0.0
2023,2023-10-25,TIDC,Natural gas,0.0
2024,2023-10-25,TIDC,Hydro,0.0
2025,2023-10-25,CISO,Nuclear,inf
2026,2023-10-25,CISO,Other,-inf
2027,2023-10-25,CISO,Coal,
2028,2023-10-25,CISO,Wind,inf
2029,2023-10-25,CISO,Hydro,inf
2030,2023-10-25,CISO,Solar,inf
2031,2023-10-25,CISO,Petroleum,inf
2032,2023-10-25,CISO,Natural gas,inf
2033,2023-10-25,BANC,Solar,3.3300826067550457e-09
2034,2023-10-25,BANC,Natural gas,1.2173701983505065e-07
2035,2023-10-25,BANC,Other,2.3040571549440316e-09
2036,2023-10-25,BANC,Hydro,6.032549644741483e-08
2037,2023-10-24,BPAT,Nuclear,0.0
2038,2023-10-24,BPAT,Natural gas,0.0
2039,2023-10-24,BPAT,Other,0.0
2040,2023-10-24,BPAT,Hydro,0.0
2041,2023-10-24,BPAT,Solar,0.0
2042,2023-10-24,BPAT,Wind,0.0
2043,2023-10-24,CISO,Other,1.5674921520994834e-27
2044,2023-10-24,CISO,Natural gas,-3.9078459965408715e-24
2045,2023-10-24,CISO,Petroleum,-1.9038865353028558e-26
2046,2023-10-24,CISO,Coal,-0.0
2047,2023-10-24,CISO,Hydro,-8.916916872881433e-25
2048,2023-10-24,CISO,Wind,-1.413508063494924e-24
2049,2023-10-24,CISO,Solar,-1.6670895467076025e-24
2050,2023-10-24,CISO,Nuclear,-4.655803937162904e-25
2051,2023-10-24,BANC,Hydro,3.121983367232379e-08
2052,2023-10-24,BANC,Other,1.1658859047755775e-09
2053,2023-10-24,BANC,Solar,4.417096192076578e-09
2054,2023-10-24,BANC,Natural gas,6.180775086509444e-08
2055,2023-10-24,TIDC,Natural gas,0.0
2056,2023-10-24,TIDC,Hydro,0.0
2057,2023-10-23,BANC,Hydro,3.025067400569729e-08
2058,2023-10-23,BANC,Solar,3.258998816875387e-09
2059,2023-10-23,BANC,Other,9.437461709245378e-10
2060,2023-10-23,BANC,Natural gas,4.6403972489340517e-08
2061,2023-10-23,TIDC,Hydro,0.0
2062,2023-10-23,TIDC,Natural gas,0.0
2063,2023-10-22,BPAT,Solar,0.0
2064,2023-10-22,BPAT,Natural gas,0.0
2065,2023-10-22,BPAT,Nuclear,0.0
2066,2023-10-22,BPAT,Other,0.0
2067,2023-10-22,BPAT,Hydro,0.0
2068,2023-10-22,BPAT,Wind,0.0
2069,2023-10-22,BANC,Hydro,3.1623020739878727e-07
2070,2023-10-22,BANC,Other,9.774052020512179e-09
2071,2023-10-22,BANC,Solar,1.8544282482160943e-08
2072,2023-10-22,BANC,Natural gas,4.909744077114577e-07
2073,2023-10-22,CISO,Petroleum,inf
2074,2023-10-22,CISO,Hydro,inf
2075,2023-10-22,CISO,Coal,
2076,2023-10-22,CISO,Solar,inf
2077,2023-10-22,CISO,Nuclear,inf
2078,2023-10-22,CISO,Natural gas,inf
2079,2023-10-22,CISO,Wind,inf
2080,2023-10-22,CISO,Other,-inf
2081,2023-10-22,TIDC,Hydro,0.0
2082,2023-10-22,TIDC,Natural gas,0.0
2083,2023-10-21,CISO,Natural gas,inf
2084,2023-10-21,CISO,Other,-inf
2085,2023-10-21,CISO,Petroleum,inf
2086,2023-10-21,CISO,Nuclear,inf
2087,2023-10-21,CISO,Hydro,inf
2088,2023-10-21,CISO,Wind,inf
2089,2023-10-21,CISO,Solar,inf
2090,2023-10-21,CISO,Coal,
2091,2023-10-21,BPAT,Natural gas,0.0
2092,2023-10-21,BPAT,Hydro,0.0
2093,2023-10-21,BPAT,Wind,0.0
2094,2023-10-21,BPAT,Solar,0.0
2095,2023-10-21,BPAT,Other,0.0
2096,2023-10-21,BPAT,Nuclear,0.0
2097,2023-10-21,BANC,Solar,3.2927529751374885e-09
2098,2023-10-21,BANC,Natural gas,5.470147722135751e-08
2099,2023-10-21,BANC,Other,1.0087148095788466e-09
2100,2023-10-21,BANC,Hydro,3.1501036601044035e-08
2101,2023-10-21,TIDC,Natural gas,0.0
2102,2023-10-21,TIDC,Hydro,0.0
2103,2023-10-20,CISO,Hydro,inf
2104,2023-10-20,CISO,Petroleum,inf
2105,2023-10-20,CISO,Nuclear,inf
2106,2023-10-20,CISO,Natural gas,inf
2107,2023-10-20,CISO,Other,-inf
2108,2023-10-20,CISO,Coal,
2109,2023-10-20,CISO,Solar,inf
2110,2023-10-20,CISO,Wind,inf
2111,2023-10-20,BPAT,Solar,0.0
2112,2023-10-20,BPAT,Wind,0.0
2113,2023-10-20,BPAT,Other,0.0
2114,2023-10-20,BPAT,Hydro,0.0
2115,2023-10-20,BPAT,Natural gas,0.0
2116,2023-10-20,BPAT,Nuclear,0.0
2117,2023-10-20,BANC,Hydro,4.099864901115975e-08
2118,2023-10-20,BANC,Other,1.3499731710065842e-09
2119,2023-10-20,BANC,Natural gas,1.0156648015538276e-07
2120,2023-10-20,BANC,Solar,4.4480349253809435e-09
2121,2023-10-20,TIDC,Hydro,0.0
2122,2023-10-20,TIDC,Natural gas,0.0
2123,2023-10-19,BPAT,Solar,0.0
2124,2023-10-19,BPAT,Nuclear,0.0
2125,2023-10-19,BPAT,Hydro,0.0
2126,2023-10-19,BPAT,Other,0.0
2127,2023-10-19,BPAT,Natural gas,0.0
2128,2023-10-19,BPAT,Wind,0.0
2129,2023-10-19,BANC,Solar,3.944677982968941e-08
2130,2023-10-19,BANC,Natural gas,8.219887719603755e-07
2131,2023-10-19,BANC,Hydro,2.825797201926078e-07
2132,2023-10-19,BANC,Other,1.1262128962528427e-08
2133,2023-10-19,CISO,Coal,
2134,2023-10-19,CISO,Petroleum,inf
2135,2023-10-19,CISO,Nuclear,inf
2136,2023-10-19,CISO,Other,-inf
2137,2023-10-19,CISO,Hydro,inf
2138,2023-10-19,CISO,Wind,inf
2139,2023-10-19,CISO,Solar,inf
2140,2023-10-19,CISO,Natural gas,inf
2141,2023-10-19,TIDC,Hydro,0.0
2142,2023-10-19,TIDC,Natural gas,0.0
2143,2023-10-18,CISO,Natural gas,1.0306985671834134e-24
2144,2023-10-18,CISO,Other,1.4324983821600274e-27
2145,2023-10-18,CISO,Petroleum,3.1817154735603043e-27
2146,2023-10-18,CISO,Solar,3.307734651723145e-25
2147,2023-10-18,CISO,Coal,0.0
2148,2023-10-18,CISO,Wind,2.536945917776714e-26
2149,2023-10-18,CISO,Hydro,1.500287808642367e-25
2150,2023-10-18,CISO,Nuclear,7.666336169352975e-26
2151,2023-10-18,TIDC,Natural gas,0.0
2152,2023-10-18,TIDC,Hydro,0.0
2153,2023-10-18,BANC,Solar,3.7209217012767975e-08
2154,2023-10-18,BANC,Hydro,2.5781981049100177e-07
2155,2023-10-18,BANC,Other,1.0055129720550953e-08
2156,2023-10-18,BANC,Natural gas,6.699492028653545e-07
2157,2023-10-18,BPAT,Wind,0.0
2158,2023-10-18,BPAT,Natural gas,0.0
2159,2023-10-18,BPAT,Other,0.0
2160,2023-10-18,BPAT,Solar,0.0
2161,2023-10-18,BPAT,Hydro,0.0
2162,2023-10-18,BPAT,Nuclear,0.0
2163,2023-10-17,BANC,Other,3.369564631503887e-09
2164,2023-10-17,BANC,Natural gas,1.9353553947128687e-07
2165,2023-10-17,BANC,Solar,1.3093165425272245e-08
2166,2023-10-17,BANC,Hydro,8.23486587475846e-08
2167,2023-10-17,TIDC,Natural gas,0.0
2168,2023-10-17,TIDC,Hydro,0.0
2169,2023-10-17,CISO,Other,8.334624202195288e-29
2170,2023-10-17,CISO,Natural gas,-3.375795038358008e-26
2171,2023-10-17,CISO,Nuclear,-2.7663413495226073e-27
2172,2023-10-17,CISO,Solar,-1.1704492862037666e-26
2173,2023-10-17,CISO,Wind,-2.2178895709912135e-27
2174,2023-10-17,CISO,Hydro,-5.086110183688897e-27
2175,2023-10-17,CISO,Petroleum,-1.150722612840782e-28
2176,2023-10-17,CISO,Coal,-0.0
2177,2023-10-17,BPAT,Other,4.206867547036688e-21
2178,2023-10-17,BPAT,Wind,1.3244250370712676e-20
2179,2023-10-17,BPAT,Solar,1.0456567056411255e-21
2180,2023-10-17,BPAT,Nuclear,3.0371424061424643e-20
2181,2023-10-17,BPAT,Natural gas,2.6194306494422e-20
2182,2023-10-17,BPAT,Hydro,1.2224487166212294e-19
2183,2023-10-16,BPAT,Hydro,0.0
2184,2023-10-16,BPAT,Solar,0.0
2185,2023-10-16,BPAT,Wind,0.0
2186,2023-10-16,BPAT,Nuclear,0.0
2187,2023-10-16,BPAT,Other,0.0
2188,2023-10-16,BPAT,Natural gas,0.0
2189,2023-10-16,CISO,Petroleum,inf
2190,2023-10-16,CISO,Natural gas,inf
2191,2023-10-16,CISO,Wind,inf
2192,2023-10-16,CISO,Coal,
2193,2023-10-16,CISO,Solar,inf
2194,2023-10-16,CISO,Other,-inf
2195,2023-10-16,CISO,Nuclear,inf
2196,2023-10-16,CISO,Hydro,inf
2197,2023-10-16,BANC,Solar,3.601125978926899e-08
2198,2023-10-16,BANC,Natural gas,7.740118344476128e-07
2199,2023-10-16,BANC,Other,9.210040866820713e-09
2200,2023-10-16,BANC,Hydro,2.8612526959589686e-07
2201,2023-10-16,TIDC,Hydro,0.0
2202,2023-10-16,TIDC,Natural gas,0.0
2203,2023-10-15,BANC,Other,3.813390189032883e-09
2204,2023-10-15,BANC,Hydro,1.2509465789023414e-07
2205,2023-10-15,BANC,Natural gas,3.451762274822907e-07
2206,2023-10-15,BANC,Solar,1.8654692546350053e-08
2207,2023-10-15,CISO,Petroleum,3.2865201039804815e-27
2208,2023-10-15,CISO,Hydro,1.4798927399847206e-25
2209,2023-10-15,CISO,Solar,3.2795096600029843e-25
2210,2023-10-15,CISO,Other,2.4446676434348887e-27
2211,2023-10-15,CISO,Coal,0.0
2212,2023-10-15,CISO,Natural gas,8.629017679754622e-25
2213,2023-10-15,CISO,Nuclear,7.906522521800263e-26
2214,2023-10-15,CISO,Wind,1.563269088657261e-26
2215,2023-10-15,BPAT,Solar,0.0
2216,2023-10-15,BPAT,Hydro,0.0
2217,2023-10-15,BPAT,Other,0.0
2218,2023-10-15,BPAT,Nuclear,0.0
2219,2023-10-15,BPAT,Natural gas,0.0
2220,2023-10-15,BPAT,Wind,0.0
2221,2023-10-15,TIDC,Natural gas,0.18497196725555912
2222,2023-10-15,TIDC,Hydro,0.02803274444087829
2223,2023-10-14,CISO,Petroleum,inf
2224,2023-10-14,CISO,Other,-inf
2225,2023-10-14,CISO,Solar,inf
2226,2023-10-14,CISO,Natural gas,inf
2227,2023-10-14,CISO,Coal,
2228,2023-10-14,CISO,Wind,inf
2229,2023-10-14,CISO,Hydro,inf
2230,2023-10-14,CISO,Nuclear,inf
2231,2023-10-14,BPAT,Hydro,0.0
2232,2023-10-14,BPAT,Other,0.0
2233,2023-10-14,BPAT,Wind,0.0
2234,2023-10-14,BPAT,Solar,0.0
2235,2023-10-14,BPAT,Nuclear,0.0
2236,2023-10-14,BPAT,Natural gas,0.0
2237,2023-10-14,TIDC,Natural gas,0.0
2238,2023-10-14,TIDC,Hydro,0.0
2239,2023-10-14,BANC,Natural gas,3.662250379281032e-07
2240,2023-10-14,BANC,Other,4.9484055177689894e-09
2241,2023-10-14,BANC,Hydro,1.366620515168201e-07
2242,2023-10-14,BANC,Solar,1.738396373198845e-08
2243,2023-10-13,TIDC,Natural gas,0.0
2244,2023-10-13,TIDC,Hydro,0.0
2245,2023-10-13,BPAT,Solar,0.0
2246,2023-10-13,BPAT,Wind,0.0
2247,2023-10-13,BPAT,Other,0.0
2248,2023-10-13,BPAT,Natural gas,0.0
2249,2023-10-13,BPAT,Nuclear,0.0
2250,2023-10-13,BPAT,Hydro,0.0
2251,2023-10-13,CISO,Natural gas,inf
2252,2023-10-13,CISO,Nuclear,inf
2253,2023-10-13,CISO,Hydro,inf
2254,2023-10-13,CISO,Other,-inf
2255,2023-10-13,CISO,Solar,inf
2256,2023-10-13,CISO,Coal,
2257,2023-10-13,CISO,Petroleum,inf
2258,2023-10-13,CISO,Wind,inf
2259,2023-10-13,BANC,Hydro,3.9089507183138125e-08
2260,2023-10-13,BANC,Solar,4.926697658198518e-09
2261,2023-10-13,BANC,Other,1.4699074453983049e-09
2262,2023-10-13,BANC,Natural gas,1.0530478667230113e-07
2263,2023-10-12,BANC,Hydro,3.542506442620087e-08
2264,2023-10-12,BANC,Natural gas,9.35559339372401e-08
2265,2023-10-12,BANC,Other,1.445370379700286e-09
2266,2023-10-12,BANC,Solar,6.05128398967853e-09
2267,2023-10-12,CISO,Petroleum,7.58616802942047e-29
2268,2023-10-12,CISO,Nuclear,1.8319523907691675e-27
2269,2023-10-12,CISO,Natural gas,1.8188754137922906e-26
2270,2023-10-12,CISO,Solar,7.576555656074168e-27
2271,2023-10-12,CISO,Coal,0.0
2272,2023-10-12,CISO,Wind,1.491024328918275e-27
2273,2023-10-12,CISO,Other,1.390682215785284e-28
2274,2023-10-12,CISO,Hydro,3.239231510173967e-27
2275,2023-10-12,BPAT,Wind,0.0
2276,2023-10-12,BPAT,Other,0.0
2277,2023-10-12,BPAT,Natural gas,0.0
2278,2023-10-12,BPAT,Solar,0.0
2279,2023-10-12,BPAT,Hydro,0.0
2280,2023-10-12,BPAT,Nuclear,0.0
2281,2023-10-12,TIDC,Natural gas,0.0
2282,2023-10-12,TIDC,Hydro,0.0
2283,2023-10-11,CISO,Natural gas,inf
2284,2023-10-11,CISO,Wind,inf
2285,2023-10-11,CISO,Hydro,inf
2286,2023-10-11,CISO,Solar,inf
2287,2023-10-11,CISO,Petroleum,inf
2288,2023-10-11,CISO,Nuclear,inf
2289,2023-10-11,CISO,Other,-inf
2290,2023-10-11,CISO,Coal,
2291,2023-10-11,BPAT,Other,3.616598628021123e-21
2292,2023-10-11,BPAT,Solar,4.0115145701613616e-22
2293,2023-10-11,BPAT,Wind,2.2051898358615006e-20
2294,2023-10-11,BPAT,Nuclear,2.8762351617561095e-20
2295,2023-10-11,BPAT,Natural gas,2.2762747054467434e-20
2296,2023-10-11,BPAT,Hydro,1.063072146142347e-19
2297,2023-10-11,TIDC,Hydro,0.0
